id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
157876,108629,86875,7968,425974,Shipped,2024-03-21 14:19:42 UTC,2024-03-22 12:22:00 UTC,,,8.869999885559082
1672,1135,888,2360,4548,Complete,2023-08-07 17:05:06 UTC,2023-08-06 13:07:00 UTC,2023-08-09 10:54:00 UTC,,8.880000114440918
5210,3590,2884,2360,14176,Complete,2024-08-30 11:30:57.96942 UTC,2024-08-31 09:55:15.96942 UTC,2024-09-02 07:28:15.96942 UTC,,8.880000114440918
179116,123279,98549,2360,483317,Processing,2023-06-29 12:26:18 UTC,,,,8.880000114440918
8669,5943,4690,7393,23514,Returned,2024-08-26 23:12:27 UTC,2024-08-25 23:07:00 UTC,2024-08-30 01:46:00 UTC,2024-09-01 02:19:00 UTC,8.880000114440918
172303,118587,94834,7393,464915,Returned,2023-12-24 16:10:06 UTC,2023-12-25 08:21:00 UTC,2023-12-26 10:10:00 UTC,2023-12-28 13:52:00 UTC,8.880000114440918
10598,7295,5784,2360,28733,Shipped,2022-09-20 15:11:49 UTC,2022-09-16 16:36:00 UTC,,,8.880000114440918
51613,35613,28390,2360,139291,Shipped,2021-06-04 14:52:31 UTC,2021-06-02 03:21:00 UTC,,,8.880000114440918
58552,40367,32201,2360,158127,Shipped,2021-04-05 03:31:45 UTC,2021-04-05 17:42:00 UTC,,,8.880000114440918
70920,48867,39086,7393,191570,Shipped,2021-08-29 04:36:26 UTC,2021-08-31 12:40:00 UTC,,,8.880000114440918
54443,37522,29947,7395,146954,Cancelled,2022-09-06 09:35:28 UTC,,,,8.8900003433227557
168774,116128,92886,6247,455377,Cancelled,2022-07-13 08:47:32 UTC,,,,8.8900003433227557
47566,32862,26239,7395,128397,Complete,2024-08-28 10:11:44 UTC,2024-08-30 10:54:00 UTC,2024-09-02 19:00:00 UTC,,8.8900003433227557
89395,61574,49213,7395,241266,Complete,2020-07-14 04:09:41 UTC,2020-07-14 14:13:00 UTC,2020-07-16 06:31:00 UTC,,8.8900003433227557
82561,56873,45456,7395,222843,Processing,2023-12-17 16:11:06 UTC,,,,8.8900003433227557
112762,77635,61975,7395,304314,Processing,2023-06-29 00:27:16 UTC,,,,8.8900003433227557
173425,119376,95452,6247,467962,Processing,2024-03-06 08:11:17 UTC,,,,8.8900003433227557
88303,60810,48600,6247,238325,Returned,2024-01-22 08:26:01 UTC,2024-01-23 11:01:00 UTC,2024-01-24 16:00:00 UTC,2024-01-25 03:42:00 UTC,8.8900003433227557
122199,84062,67117,6247,329653,Shipped,2021-04-11 23:28:54 UTC,2021-04-13 06:57:00 UTC,,,8.8900003433227557
160622,110534,88394,7395,433340,Shipped,2024-01-13 06:03:10 UTC,2024-01-16 07:13:00 UTC,,,8.8900003433227557
22198,15312,12272,25849,59968,Cancelled,2024-07-12 02:06:53 UTC,,,,8.8999996185302734
44687,30881,24701,25849,120667,Cancelled,2024-02-11 08:16:53 UTC,,,,8.8999996185302734
71528,49282,39416,6932,193202,Cancelled,2024-08-04 05:55:53 UTC,,,,8.8999996185302734
122286,84117,67160,6932,329896,Cancelled,2023-07-29 17:04:13 UTC,,,,8.8999996185302734
131659,90571,72349,18265,355103,Cancelled,2023-02-08 16:21:13 UTC,,,,8.8999996185302734
138989,95693,76485,25849,374854,Cancelled,2024-04-10 13:03:01 UTC,,,,8.8999996185302734
152310,104783,83818,18265,410954,Cancelled,2024-09-06 08:25:35.669049 UTC,,,,8.8999996185302734
155286,106812,85428,25849,418991,Cancelled,2024-08-30 07:39:03 UTC,,,,8.8999996185302734
176087,121195,96874,18265,475090,Cancelled,2024-01-08 02:41:36 UTC,,,,8.8999996185302734
34234,23633,18957,5859,92420,Complete,2022-05-04 13:53:35 UTC,2022-05-02 23:16:00 UTC,2022-05-03 22:47:00 UTC,,8.8999996185302734
49020,33827,27006,946,132297,Complete,2023-11-16 02:09:39 UTC,2023-11-18 09:25:00 UTC,2023-11-22 11:22:00 UTC,,8.8999996185302734
57529,39666,31647,1366,155376,Complete,2024-04-11 08:16:31 UTC,2024-04-10 05:39:00 UTC,2024-04-10 23:56:00 UTC,,8.8999996185302734
64179,44216,35304,26217,173344,Complete,2021-01-19 04:11:21 UTC,2021-01-21 04:46:00 UTC,2021-01-22 20:26:00 UTC,,8.8999996185302734
116761,80377,64142,26217,315042,Complete,2023-10-04 15:51:52 UTC,2023-10-06 02:03:00 UTC,2023-10-10 10:49:00 UTC,,8.8999996185302734
142126,97845,78235,6932,383332,Complete,2024-07-06 11:57:34 UTC,2024-07-07 19:34:00 UTC,2024-07-11 00:37:00 UTC,,8.8999996185302734
168093,115657,92502,1366,453537,Complete,2021-09-13 13:27:00 UTC,2021-09-16 04:14:00 UTC,2021-09-17 20:17:00 UTC,,8.8999996185302734
175913,121074,96786,6932,474619,Complete,2024-01-20 13:12:25 UTC,2024-01-21 07:15:00 UTC,2024-01-25 05:55:00 UTC,,8.8999996185302734
177613,122241,97742,5859,479260,Complete,2024-04-27 00:28:08 UTC,2024-04-29 11:54:00 UTC,2024-05-02 15:01:00 UTC,,8.8999996185302734
44063,30446,24356,25849,118952,Processing,2020-01-06 00:05:44 UTC,,,,8.8999996185302734
80694,55582,44487,5859,217868,Processing,2023-08-09 06:44:35 UTC,,,,8.8999996185302734
107036,73700,58851,26217,288935,Processing,2020-02-22 11:50:18 UTC,,,,8.8999996185302734
136710,94115,75193,9340,368721,Processing,2024-08-31 02:15:57 UTC,,,,8.8999996185302734
160673,110573,88422,9340,433481,Processing,2024-02-26 12:53:29 UTC,,,,8.8999996185302734
166377,114481,91575,26217,448894,Processing,2023-11-25 13:21:30 UTC,,,,8.8999996185302734
177915,122453,97913,9340,480056,Processing,2023-03-09 16:25:43 UTC,,,,8.8999996185302734
4876,3360,2702,1366,13270,Returned,2022-08-23 05:00:26 UTC,2022-08-22 07:56:00 UTC,2022-08-26 16:12:00 UTC,2022-08-27 14:52:00 UTC,8.8999996185302734
43025,29731,23795,26217,116152,Returned,2024-06-05 09:23:50 UTC,2024-06-07 07:17:00 UTC,2024-06-10 09:24:00 UTC,2024-06-10 09:37:00 UTC,8.8999996185302734
79296,54592,43692,1366,214085,Returned,2024-03-20 10:12:03 UTC,2024-03-23 03:12:00 UTC,2024-03-27 18:28:00 UTC,2024-03-30 02:09:00 UTC,8.8999996185302734
92855,63941,51016,6932,250589,Returned,2023-05-19 05:23:59 UTC,2023-05-20 03:42:00 UTC,2023-05-24 05:46:00 UTC,2023-05-26 15:34:00 UTC,8.8999996185302734
94831,65285,52107,6932,255933,Returned,2023-01-03 16:50:23 UTC,2023-01-06 12:07:00 UTC,2023-01-08 05:12:00 UTC,2023-01-08 17:49:00 UTC,8.8999996185302734
99467,68449,54609,6932,268469,Returned,2023-04-08 01:44:25 UTC,2023-04-08 14:17:00 UTC,2023-04-13 01:54:00 UTC,2023-04-13 07:20:00 UTC,8.8999996185302734
122946,84589,67547,25849,331657,Returned,2023-08-20 16:21:16 UTC,2023-08-21 20:02:00 UTC,2023-08-26 14:46:00 UTC,2023-08-27 09:21:00 UTC,8.8999996185302734
827,561,429,6932,2239,Shipped,2024-05-14 06:26:35 UTC,2024-05-14 14:49:00 UTC,,,8.8999996185302734
12051,8276,6575,9340,32633,Shipped,2024-03-30 06:19:18 UTC,2024-03-29 05:22:00 UTC,,,8.8999996185302734
16658,11478,9186,5859,45019,Shipped,2023-11-09 04:00:06 UTC,2023-11-09 18:08:00 UTC,,,8.8999996185302734
17779,12277,9835,18265,48055,Shipped,2020-01-20 00:02:54 UTC,2020-01-21 17:09:00 UTC,,,8.8999996185302734
33214,22932,18397,25849,89671,Shipped,2021-05-06 00:05:41 UTC,2021-05-06 15:14:00 UTC,,,8.8999996185302734
34855,24058,19302,26217,94096,Shipped,2023-01-05 04:50:56 UTC,2023-01-07 22:24:00 UTC,,,8.8999996185302734
46765,32313,25842,9340,126285,Shipped,2020-12-12 23:54:35 UTC,2020-12-11 01:35:00 UTC,,,8.8999996185302734
54835,37803,30158,26217,148012,Shipped,2022-10-31 12:20:35 UTC,2022-11-01 18:43:00 UTC,,,8.8999996185302734
55061,37964,30282,6932,148615,Shipped,2023-06-04 06:00:03 UTC,2023-06-03 01:51:00 UTC,,,8.8999996185302734
63206,43550,34758,25849,170693,Shipped,2024-08-31 18:04:06.255433 UTC,2024-09-01 00:51:46.255433 UTC,,,8.8999996185302734
63420,43699,34871,946,171279,Shipped,2021-12-04 14:19:14 UTC,2021-12-03 10:14:00 UTC,,,8.8999996185302734
101993,70176,56044,5859,275299,Shipped,2021-04-15 23:41:11 UTC,2021-04-17 11:43:00 UTC,,,8.8999996185302734
120318,82805,66136,26217,324583,Shipped,2021-06-30 13:55:33 UTC,2021-07-03 02:47:00 UTC,,,8.8999996185302734
122866,84529,67499,25849,331435,Shipped,2024-08-25 09:05:03 UTC,2024-08-26 14:19:00 UTC,,,8.8999996185302734
162465,111809,89414,18265,438377,Shipped,2021-01-16 12:17:33 UTC,2021-01-13 22:32:00 UTC,,,8.8999996185302734
168243,115763,92583,9340,453945,Shipped,2023-10-28 03:20:20 UTC,2023-10-28 01:24:00 UTC,,,8.8999996185302734
53693,37009,29525,576,144937,Complete,2024-04-14 03:15:39 UTC,2024-04-15 22:07:00 UTC,2024-04-18 05:13:00 UTC,,8.90999984741211
67002,46149,36888,576,180962,Complete,2023-10-20 04:46:34 UTC,2023-10-20 21:38:00 UTC,2023-10-22 01:26:00 UTC,,8.90999984741211
50455,34829,27788,576,136169,Shipped,2022-01-30 18:29:01 UTC,2022-01-29 23:32:00 UTC,,,8.90999984741211
82788,57030,45588,576,223437,Shipped,2020-05-27 12:45:46 UTC,2020-05-27 15:53:00 UTC,,,8.90999984741211
124325,85509,68237,576,335381,Shipped,2024-07-11 14:54:52 UTC,2024-07-13 19:00:00 UTC,,,8.90999984741211
70363,48484,38775,7176,190075,Processing,2020-12-15 04:16:11 UTC,,,,8.9200000762939453
42274,29226,23381,14018,114114,Cancelled,2023-04-06 01:58:44 UTC,,,,8.9399995803833
49754,34348,27402,15961,134273,Cancelled,2024-08-29 13:26:52 UTC,,,,8.9399995803833
108060,74395,59390,14324,291666,Cancelled,2023-01-16 11:28:16 UTC,,,,8.9399995803833
124347,85528,68256,15961,335440,Cancelled,2024-07-05 13:22:24 UTC,,,,8.9399995803833
135751,93439,74655,28939,366117,Cancelled,2024-04-05 02:22:19 UTC,,,,8.9399995803833
170535,117359,93871,28939,460105,Cancelled,2024-08-14 05:06:07 UTC,,,,8.9399995803833
83540,57554,46000,15961,225493,Complete,2023-02-23 08:26:24 UTC,2023-02-24 11:43:00 UTC,2023-02-28 16:25:00 UTC,,8.9399995803833
122272,84109,67152,14018,329856,Complete,2024-01-06 09:47:00 UTC,2024-01-07 01:38:00 UTC,2024-01-08 15:13:00 UTC,,8.9399995803833
149381,102771,82185,28939,403034,Complete,2024-07-15 09:34:18 UTC,2024-07-14 19:46:00 UTC,2024-07-17 02:20:00 UTC,,8.9399995803833
18179,12550,10037,28939,49134,Processing,2023-09-28 07:04:53 UTC,,,,8.9399995803833
30376,20974,16857,28939,81978,Processing,2023-06-13 07:29:40 UTC,,,,8.9399995803833
63290,43611,34798,28939,170929,Processing,2021-09-28 02:56:00 UTC,,,,8.9399995803833
70799,48783,39019,28939,191238,Processing,2023-01-28 23:26:13 UTC,,,,8.9399995803833
94576,65127,52002,15961,255233,Processing,2023-02-12 13:53:09 UTC,,,,8.9399995803833
137866,94904,75851,28939,371802,Processing,2024-05-12 08:15:03 UTC,,,,8.9399995803833
163176,112303,89819,14018,440276,Processing,2023-11-20 21:52:29 UTC,,,,8.9399995803833
103852,71484,57083,28939,280340,Returned,2024-02-20 12:53:36 UTC,2024-02-19 07:59:00 UTC,2024-02-21 07:13:00 UTC,2024-02-22 23:50:00 UTC,8.9399995803833
3236,2217,1749,28939,8821,Shipped,2024-07-04 00:22:08 UTC,2024-07-04 16:32:00 UTC,,,8.9399995803833
3464,2387,1901,15961,9447,Shipped,2023-09-21 11:33:19 UTC,2023-09-21 18:26:00 UTC,,,8.9399995803833
102653,70624,56398,14018,277082,Shipped,2022-11-09 22:16:23 UTC,2022-11-09 19:42:00 UTC,,,8.9399995803833
171506,118044,94407,14324,462750,Shipped,2023-11-25 05:05:20 UTC,2023-11-25 21:55:00 UTC,,,8.9399995803833
14878,10262,8199,12278,40263,Cancelled,2022-05-07 14:23:49 UTC,,,,8.9499998092651367
38710,26720,21391,12243,104491,Cancelled,2022-09-20 11:36:01 UTC,,,,8.9499998092651367
48711,33630,26852,25065,131485,Cancelled,2021-01-23 15:06:04 UTC,,,,8.9499998092651367
49297,34022,27152,9439,133047,Cancelled,2024-04-26 02:41:12 UTC,,,,8.9499998092651367
57226,39453,31491,12446,154545,Cancelled,2022-12-26 04:05:31 UTC,,,,8.9499998092651367
73771,50840,40646,25065,199227,Cancelled,2021-12-07 13:47:34 UTC,,,,8.9499998092651367
76167,52452,41975,9033,205671,Cancelled,2022-06-10 07:27:49 UTC,,,,8.9499998092651367
87026,59937,47893,9033,234869,Cancelled,2024-09-05 05:16:46.173446 UTC,,,,8.9499998092651367
89841,61876,49448,9387,242448,Cancelled,2022-10-12 01:12:28 UTC,,,,8.9499998092651367
95466,65728,52455,12278,257646,Cancelled,2022-12-08 03:17:42 UTC,,,,8.9499998092651367
97574,67169,53621,9256,263345,Cancelled,2022-07-02 14:57:46 UTC,,,,8.9499998092651367
101516,69852,55771,9256,274003,Cancelled,2022-10-05 03:08:15 UTC,,,,8.9499998092651367
103826,71462,57065,9223,280274,Cancelled,2023-11-16 03:38:54 UTC,,,,8.9499998092651367
117444,80835,64521,9387,316879,Cancelled,2023-04-15 11:09:25 UTC,,,,8.9499998092651367
123556,84994,67833,9507,333297,Cancelled,2022-05-10 13:52:30 UTC,,,,8.9499998092651367
128297,88228,70429,12437,346024,Cancelled,2024-08-11 01:07:04 UTC,,,,8.9499998092651367
132472,91152,72803,9367,357291,Cancelled,2023-01-14 07:57:40 UTC,,,,8.9499998092651367
133249,91685,73238,9256,359384,Cancelled,2024-06-26 11:48:00 UTC,,,,8.9499998092651367
137793,94857,75815,9172,371598,Cancelled,2023-11-27 22:02:07 UTC,,,,8.9499998092651367
141939,97715,78134,6075,382816,Cancelled,2022-05-25 15:31:52 UTC,,,,8.9499998092651367
153032,105294,84230,6075,412879,Cancelled,2022-08-24 10:34:06 UTC,,,,8.9499998092651367
154754,106449,85115,9370,417553,Cancelled,2023-08-23 14:46:02 UTC,,,,8.9499998092651367
171214,117829,94241,9033,461949,Cancelled,2024-07-15 10:19:30 UTC,,,,8.9499998092651367
4058,2807,2269,12275,11055,Complete,2024-05-25 16:09:04 UTC,2024-05-27 07:17:00 UTC,2024-05-31 02:25:00 UTC,,8.9499998092651367
5270,3629,2918,12243,14338,Complete,2021-05-23 02:08:43 UTC,2021-05-25 22:16:00 UTC,2021-05-28 23:20:00 UTC,,8.9499998092651367
7739,5295,4191,15282,21009,Complete,2022-12-27 23:32:52 UTC,2022-12-28 09:56:00 UTC,2022-12-30 15:08:00 UTC,,8.9499998092651367
11598,7974,6349,9059,31412,Complete,2020-10-19 04:12:08 UTC,2020-10-20 14:23:00 UTC,2020-10-21 15:23:00 UTC,,8.9499998092651367
13331,9188,7323,24982,36121,Complete,2023-03-21 08:28:53 UTC,2023-03-23 23:39:00 UTC,2023-03-26 19:10:00 UTC,,8.9499998092651367
22670,15639,12527,6075,61225,Complete,2022-12-16 14:14:33 UTC,2022-12-17 11:50:00 UTC,2022-12-18 07:54:00 UTC,,8.9499998092651367
26755,18488,14791,9387,72215,Complete,2023-10-24 11:27:03 UTC,2023-10-25 23:33:00 UTC,2023-10-27 19:12:00 UTC,,8.9499998092651367
32478,22421,18016,9172,87686,Complete,2024-06-15 10:28:58 UTC,2024-06-17 12:56:00 UTC,2024-06-18 12:39:00 UTC,,8.9499998092651367
38742,26738,21405,9033,104577,Complete,2023-10-13 10:23:18 UTC,2023-10-12 00:55:00 UTC,2023-10-16 15:38:00 UTC,,8.9499998092651367
51636,35631,28402,9439,139353,Complete,2024-08-21 11:59:37 UTC,2024-08-21 01:56:00 UTC,2024-08-23 17:16:00 UTC,,8.9499998092651367
52360,36112,28809,5807,141337,Complete,2024-06-14 05:10:28 UTC,2024-06-14 18:03:00 UTC,2024-06-16 03:00:00 UTC,,8.9499998092651367
58062,40045,31945,9256,156799,Complete,2020-03-12 06:32:49 UTC,2020-03-11 10:37:00 UTC,2020-03-14 11:49:00 UTC,,8.9499998092651367
67592,46546,37201,12570,182563,Complete,2022-12-07 22:43:22 UTC,2022-12-10 00:34:00 UTC,2022-12-13 05:04:00 UTC,,8.9499998092651367
69269,47717,38169,15265,187135,Complete,2024-05-10 15:00:03 UTC,2024-05-11 00:36:00 UTC,2024-05-13 22:21:00 UTC,,8.9499998092651367
71964,49587,39644,12446,194345,Complete,2023-05-12 03:38:29 UTC,2023-05-12 01:07:00 UTC,2023-05-14 17:57:00 UTC,,8.9499998092651367
81358,56047,44834,9507,219642,Complete,2021-11-15 13:37:52 UTC,2021-11-13 23:48:00 UTC,2021-11-18 08:49:00 UTC,,8.9499998092651367
82783,57025,45581,9370,223423,Complete,2024-04-10 21:20:21 UTC,2024-04-11 09:20:00 UTC,2024-04-15 05:35:00 UTC,,8.9499998092651367
88496,60947,48703,15282,238853,Complete,2022-06-08 23:58:04 UTC,2022-06-12 02:08:00 UTC,2022-06-16 23:20:00 UTC,,8.9499998092651367
108584,74766,59686,9172,293107,Complete,2024-02-16 16:03:52 UTC,2024-02-16 23:19:00 UTC,2024-02-17 18:52:00 UTC,,8.9499998092651367
110434,76045,60698,12243,298064,Complete,2020-04-12 13:43:39 UTC,2020-04-13 03:36:00 UTC,2020-04-16 08:27:00 UTC,,8.9499998092651367
122273,84109,67152,12278,329860,Complete,2024-01-08 07:32:33 UTC,2024-01-07 01:38:00 UTC,2024-01-08 15:13:00 UTC,,8.9499998092651367
128834,88600,70758,12437,347494,Complete,2024-07-16 01:29:55 UTC,2024-07-18 07:18:00 UTC,2024-07-19 00:19:00 UTC,,8.9499998092651367
150682,103650,82901,12243,406548,Complete,2024-08-01 06:19:38 UTC,2024-08-04 00:22:00 UTC,2024-08-04 16:07:00 UTC,,8.9499998092651367
151889,104502,83588,9223,409814,Complete,2023-09-19 09:28:32 UTC,2023-09-19 19:09:00 UTC,2023-09-21 23:42:00 UTC,,8.9499998092651367
153007,105276,84220,6075,412810,Complete,2023-12-20 23:43:10 UTC,2023-12-21 23:28:00 UTC,2023-12-22 01:48:00 UTC,,8.9499998092651367
158624,109155,87284,9507,428001,Complete,2024-07-21 15:01:56 UTC,2024-07-23 15:38:00 UTC,2024-07-24 13:55:00 UTC,,8.9499998092651367
160694,110587,88435,9439,433528,Complete,2023-12-31 14:09:16 UTC,2024-01-01 05:07:00 UTC,2024-01-03 21:59:00 UTC,,8.9499998092651367
160764,110633,88464,15282,433716,Complete,2023-03-06 02:41:46 UTC,2023-03-05 21:19:00 UTC,2023-03-08 05:14:00 UTC,,8.9499998092651367
161919,111436,89123,24982,436877,Complete,2023-11-11 15:06:17 UTC,2023-11-12 15:05:00 UTC,2023-11-16 06:44:00 UTC,,8.9499998092651367
164811,113401,90734,9387,444682,Complete,2022-11-05 06:36:24 UTC,2022-11-07 18:43:00 UTC,2022-11-09 01:02:00 UTC,,8.9499998092651367
165492,113863,91092,9172,446509,Complete,2024-09-01 10:05:38.172698 UTC,2024-09-03 13:48:29.172698 UTC,2024-09-05 20:21:29.172698 UTC,,8.9499998092651367
12858,8851,7050,9223,34820,Processing,2022-01-31 13:52:10 UTC,,,,8.9499998092651367
24080,16641,13324,12243,64979,Processing,2021-08-01 03:38:59 UTC,,,,8.9499998092651367
24669,17047,13630,24982,66553,Processing,2019-09-16 21:07:30 UTC,,,,8.9499998092651367
76911,52974,42413,24982,207669,Processing,2023-01-05 21:32:47 UTC,,,,8.9499998092651367
80695,55582,44487,9223,217872,Processing,2023-08-08 06:48:45 UTC,,,,8.9499998092651367
104854,72182,57652,12446,283049,Processing,2022-05-12 14:39:43 UTC,,,,8.9499998092651367
105192,72432,57843,12437,283972,Processing,2024-09-04 01:51:33 UTC,,,,8.9499998092651367
108357,74608,59555,9370,292498,Processing,2022-11-09 08:31:22 UTC,,,,8.9499998092651367
112321,77332,61747,12278,303147,Processing,2024-05-26 06:00:05 UTC,,,,8.9499998092651367
112755,77630,61970,12437,304296,Processing,2024-09-04 06:16:58 UTC,,,,8.9499998092651367
120441,82889,66197,9033,324921,Processing,2024-01-12 06:06:05 UTC,,,,8.9499998092651367
125333,86210,68839,12275,338091,Processing,2024-04-23 09:02:57 UTC,,,,8.9499998092651367
136828,94192,75256,25065,369019,Processing,2020-09-01 08:52:00 UTC,,,,8.9499998092651367
140921,97009,77552,24982,380088,Processing,2024-04-18 07:03:03 UTC,,,,8.9499998092651367
145350,100047,79999,9437,392137,Processing,2023-01-17 02:32:30 UTC,,,,8.9499998092651367
146852,101080,80818,12278,396196,Processing,2023-09-26 04:22:30 UTC,,,,8.9499998092651367
147583,101552,81187,9223,398179,Processing,2022-09-04 11:50:59 UTC,,,,8.9499998092651367
153636,105681,84546,12243,414520,Processing,2022-10-27 08:38:22 UTC,,,,8.9499998092651367
164061,112894,90307,12437,442684,Processing,2024-03-23 01:13:02 UTC,,,,8.9499998092651367
177335,122056,97595,12275,478493,Processing,2024-05-30 12:59:44 UTC,,,,8.9499998092651367
1164,784,609,12275,3168,Returned,2022-08-31 01:08:39 UTC,2022-08-31 22:45:00 UTC,2022-09-05 05:10:00 UTC,2022-09-07 14:37:00 UTC,8.9499998092651367
29196,20176,16185,5807,78776,Returned,2024-04-15 04:51:42 UTC,2024-04-15 11:57:00 UTC,2024-04-16 10:22:00 UTC,2024-04-18 22:00:00 UTC,8.9499998092651367
33793,23325,18714,9437,91248,Returned,2022-01-31 11:03:13 UTC,2022-01-31 15:14:00 UTC,2022-02-04 12:09:00 UTC,2022-02-07 03:03:00 UTC,8.9499998092651367
36654,25288,20278,12243,98987,Returned,2021-08-23 14:54:01 UTC,2021-08-23 22:10:00 UTC,2021-08-28 12:20:00 UTC,2021-08-29 05:19:00 UTC,8.9499998092651367
37854,26112,20913,12243,102199,Returned,2022-02-06 07:53:31 UTC,2022-02-07 06:44:00 UTC,2022-02-10 23:42:00 UTC,2022-02-13 06:12:00 UTC,8.9499998092651367
44096,30475,24374,13632,119037,Returned,2024-08-17 12:05:44 UTC,2024-08-20 12:06:00 UTC,2024-08-22 20:25:00 UTC,2024-08-24 06:58:00 UTC,8.9499998092651367
61609,42462,33895,6075,166419,Returned,2024-08-26 04:32:33 UTC,2024-08-25 18:26:00 UTC,2024-08-29 14:31:00 UTC,2024-08-30 15:17:00 UTC,8.9499998092651367
63069,43447,34679,15282,170331,Returned,2022-08-13 13:37:03 UTC,2022-08-13 12:55:00 UTC,2022-08-18 07:01:00 UTC,2022-08-19 19:35:00 UTC,8.9499998092651367
68977,47529,38008,9223,186341,Returned,2023-09-21 13:00:54 UTC,2023-09-21 01:01:00 UTC,2023-09-22 22:57:00 UTC,2023-09-23 04:38:00 UTC,8.9499998092651367
71226,49078,39261,9367,192393,Returned,2024-08-29 09:26:36 UTC,2024-08-25 20:38:00 UTC,2024-08-27 22:01:00 UTC,2024-08-30 06:21:00 UTC,8.9499998092651367
78282,53900,43146,9507,211340,Returned,2022-05-04 10:40:01 UTC,2022-05-03 09:37:00 UTC,2022-05-04 16:34:00 UTC,2022-05-06 19:06:00 UTC,8.9499998092651367
105083,72349,57775,9387,283669,Returned,2020-09-17 12:26:06 UTC,2020-09-17 20:45:00 UTC,2020-09-21 20:37:00 UTC,2020-09-24 11:19:00 UTC,8.9499998092651367
126731,87170,69580,13632,341824,Returned,2024-08-04 13:36:15 UTC,2024-08-05 22:05:00 UTC,2024-08-06 00:33:00 UTC,2024-08-06 05:46:00 UTC,8.9499998092651367
127156,87462,69807,1158,342946,Returned,2022-04-08 10:10:19 UTC,2022-04-08 16:45:00 UTC,2022-04-10 18:24:00 UTC,2022-04-11 08:27:00 UTC,8.9499998092651367
127530,87715,70033,9507,343948,Returned,2020-05-02 09:40:35 UTC,2020-05-03 03:59:00 UTC,2020-05-06 11:53:00 UTC,2020-05-08 12:59:00 UTC,8.9499998092651367
142269,97944,78302,9033,383729,Returned,2024-05-19 00:01:29 UTC,2024-05-17 23:48:00 UTC,2024-05-18 06:14:00 UTC,2024-05-20 09:26:00 UTC,8.9499998092651367
144061,99170,79291,9033,388635,Returned,2023-10-11 16:29:17 UTC,2023-10-12 21:21:00 UTC,2023-10-15 08:55:00 UTC,2023-10-17 21:52:00 UTC,8.9499998092651367
147221,101327,81013,9223,397176,Returned,2024-08-02 21:28:43 UTC,2024-07-31 04:29:00 UTC,2024-08-02 13:05:00 UTC,2024-08-05 11:40:00 UTC,8.9499998092651367
148053,101861,81439,12570,399436,Returned,2022-11-05 23:48:20 UTC,2022-11-02 20:13:00 UTC,2022-11-03 20:26:00 UTC,2022-11-04 16:44:00 UTC,8.9499998092651367
2175,1497,1167,12437,5905,Shipped,2023-06-01 16:49:03 UTC,2023-06-02 17:35:00 UTC,,,8.9499998092651367
4168,2870,2321,15265,11347,Shipped,2022-11-28 23:56:49 UTC,2022-11-30 16:02:00 UTC,,,8.9499998092651367
8588,5880,4640,9033,23296,Shipped,2024-06-06 23:38:48 UTC,2024-06-09 03:40:00 UTC,,,8.9499998092651367
9230,6322,5005,12570,25041,Shipped,2023-12-02 00:39:35 UTC,2023-12-04 21:39:00 UTC,,,8.9499998092651367
12039,8269,6569,5807,32597,Shipped,2023-06-17 10:28:11 UTC,2023-06-20 10:07:00 UTC,,,8.9499998092651367
19173,13226,10593,24982,51852,Shipped,2023-04-20 07:22:55 UTC,2023-04-22 06:09:00 UTC,,,8.9499998092651367
25209,17434,13936,9370,67993,Shipped,2021-11-10 16:04:36 UTC,2021-11-12 02:43:00 UTC,,,8.9499998092651367
26968,18638,14897,9437,72780,Shipped,2023-04-16 12:27:23 UTC,2023-04-17 05:48:00 UTC,,,8.9499998092651367
30112,20790,16702,9059,81246,Shipped,2024-01-15 15:27:10 UTC,2024-01-15 23:47:00 UTC,,,8.9499998092651367
41280,28523,22805,9059,111448,Shipped,2023-09-24 06:07:47 UTC,2023-09-24 11:52:00 UTC,,,8.9499998092651367
45997,31784,25431,12243,124220,Shipped,2024-08-04 11:14:08 UTC,2024-08-05 16:10:00 UTC,,,8.9499998092651367
47312,32676,26114,9437,127728,Shipped,2021-09-19 00:58:15 UTC,2021-09-19 12:39:00 UTC,,,8.9499998092651367
57626,39732,31705,9172,155638,Shipped,2022-11-19 01:10:31 UTC,2022-11-20 03:46:00 UTC,,,8.9499998092651367
58150,40101,31993,1158,157039,Shipped,2024-07-02 00:40:56 UTC,2024-07-03 04:08:00 UTC,,,8.9499998092651367
59292,40877,32626,12275,160153,Shipped,2022-11-08 16:24:34 UTC,2022-11-11 05:59:00 UTC,,,8.9499998092651367
62587,43120,34421,24982,169030,Shipped,2024-06-03 15:52:55 UTC,2024-06-04 09:43:00 UTC,,,8.9499998092651367
70819,48794,39025,12275,191294,Shipped,2023-08-14 14:15:54 UTC,2023-08-14 08:09:00 UTC,,,8.9499998092651367
74199,51135,40869,9223,200362,Shipped,2024-05-06 05:29:01 UTC,2024-05-07 11:19:00 UTC,,,8.9499998092651367
82699,56967,45535,12437,223197,Shipped,2024-04-22 05:21:30 UTC,2024-04-21 03:04:00 UTC,,,8.9499998092651367
86411,59521,47546,24982,233234,Shipped,2021-01-07 00:52:25 UTC,2021-01-07 20:49:00 UTC,,,8.9499998092651367
